game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,time,yrdln,ydstogo,desc,injured_player,injured_team
2019_13_GB_NYG,NYG,GB,REG,13,NYG,home,GB,NYG,79,43800,708,1608,1608,Half2,3,1,0.491666667,NYG 21,10,(11:48) (Shotgun) 26-S.Barkley right tackle to NYG 24 for 3 yards (23-J.Alexander). GB-91-P.Smith was injured during the play.,P.Smith,GB-91
2019_13_GB_NYG,NYG,GB,REG,13,NYG,home,GB,50,50,43800,202,202,202,Half2,4,2,0.140277778,MID 50,10,(3:22) (Shotgun) 8-D.Jones pass short right to 26-S.Barkley to GB 23 for 27 yards (26-D.Savage). GB-52-R.Gary was injured during the play.,R.Gary,GB-52
2019_13_LA_ARI,ARI,LA,REG,13,LA,away,ARI,LA,71,43800,287,287,2087,Half1,2,1,0.199305556,LA 29,10,(4:47) 16-J.Goff pass deep middle to 83-J.Reynolds to LA 49 for 20 yards (34-J.Thompson) [95-R.Gunter]. ARI-95-R.Gunter was injured during the play.,R.Gunter,ARI-95
2019_13_LA_ARI,ARI,LA,REG,13,LA,away,ARI,LA,91,43800,653,1553,1553,Half2,3,3,0.453472222,LA 9,9,(10:53) (Shotgun) 16-J.Goff pass short left to 17-R.Woods pushed ob at ARI 43 for 48 yards (34-J.Thompson). ARI-34-J.Thompson was injured during the play.,J.Thompson,ARI-34
2019_13_LAC_DEN,DEN,LAC,REG,13,DEN,home,LAC,LAC,26,43800,306,1206,3006,Half1,1,2,0.2125,LAC 26,8,(5:06) 3-D.Lock pass short right to 30-P.Lindsay to LAC 26 for no gain (20-D.King). LAC-58-T.Davis was injured during the play.,T.Davis,LAC-58
2019_13_LAC_DEN,DEN,LAC,REG,13,LAC,away,DEN,LAC,66,43800,142,142,142,Half2,4,4,0.098611111,LAC 34,1,"(2:22) (Run formation) DEN-95-D.Wolfe was injured during the play.  PENALTY on LAC-66-D.Feeney, False Start, 5 yards, enforced at LAC 34 - No Play.",D.Wolfe,DEN-95
2019_13_LAC_DEN,DEN,LAC,REG,13,DEN,home,LAC,LAC,35,43800,14,14,14,Half2,4,NA,0.009722222,LAC 35,0,1-T.Long kicks 63 yards from LAC 35 to DEN 2. 11-D.Spencer to DEN 28 for 26 yards (57-J.Brown). LAC-48-N.Dzubnar was injured during the play.,N.Dzubnar,LAC-48
2019_13_MIN_SEA,SEA,MIN,REG,13,SEA,home,MIN,SEA,53,43801,727,1627,3427,Half1,1,3,0.504861111,SEA 47,1,(12:07) 74-G.Fant reported in as eligible.  32-C.Carson left end to SEA 47 for no gain (50-E.Wilson). SEA-32-C.Carson was injured during the play.,C.Carson,SEA-32
2019_13_MIN_SEA,SEA,MIN,REG,13,SEA,home,MIN,MIN,48,43801,295,1195,2995,Half1,1,1,0.204861111,MIN 48,10,(4:55) (Shotgun) 74-G.Fant reported in as eligible.  3-R.Wilson pass short middle to 83-D.Moore to MIN 43 for 5 yards (29-X.Rhodes). MIN-29-X.Rhodes was injured during the play.,X.Rhodes,MIN-29
2019_13_MIN_SEA,SEA,MIN,REG,13,MIN,away,SEA,MIN,78,43801,536,1436,1436,Half2,3,1,0.372222222,MIN 22,10,"(8:56) 33-D.Cook up the middle to MIN 22 for no gain (98-R.Green). FUMBLES (98-R.Green), RECOVERED by SEA-30-B.McDougald at MIN 26. 30-B.McDougald to MIN 26 for no gain (56-G.Bradbury). MIN-14-S.Diggs was injured during the play. MIN-33-D.Cook was injured during the play. His return is Questionable.",D.Cook,MIN-33
2019_13_MIN_SEA,SEA,MIN,REG,13,SEA,home,MIN,MIN,11,43801,355,1255,1255,Half2,3,3,0.246527778,MIN 11,7,(5:55) (Shotgun) 3-R.Wilson pass incomplete short right to 83-D.Moore. SEA-70-M.Iupati was injured during the play.,M.Iupati,SEA-70
2019_13_MIN_SEA,SEA,MIN,REG,13,SEA,home,MIN,MIN,39,43801,619,619,619,Half2,4,2,0.429861111,MIN 39,10,(10:19) (Shotgun) 32-C.Carson left guard to MIN 35 for 4 yards (55-A.Barr). MIN-91-S.Weatherly was injured during the play.,S.Weatherly,MIN-91
2019_13_MIN_SEA,SEA,MIN,REG,13,MIN,away,SEA,MIN,65,43801,180,180,180,Half2,4,2,0.125,MIN 35,10,"(3:00) (Shotgun) 8-K.Cousins pass short middle to 25-A.Mattison to MIN 42 for 7 yards (94-E.Ansah, 50-K.Wright). SEA-94-E.Ansah was injured during the play.",E.Ansah,SEA-94
2019_13_NE_HOU,HOU,NE,REG,13,NE,away,HOU,NE,88,43800,603,1503,1503,Half2,3,2,0.41875,NE 12,5,(10:03) 12-T.Brady pass incomplete short left to 11-J.Edelman [93-J.Heath]. NE-75-T.Karras was injured during the play. He is Out.,T.Karras,NE-75
2019_13_NE_HOU,HOU,NE,REG,13,NE,away,HOU,HOU,49,43800,156,1056,1056,Half2,3,1,0.108333333,HOU 49,10,"(2:36) 12-T.Brady pass deep right to 16-J.Meyers pushed ob at HOU 12 for 37 yards (20-J.Reid). HOU-28-V.Hargreaves was injured during the play.  PENALTY on NE-11-J.Edelman, Offensive Pass Interference, 10 yards, enforced at HOU 49 - No Play.",V.Hargreaves,HOU-28
2019_13_NE_HOU,HOU,NE,REG,13,NE,away,HOU,HOU,40,43800,346,346,346,Half2,4,1,0.240277778,HOU 40,10,(5:46) (Shotgun) 12-T.Brady pass short middle to 28-J.White to HOU 21 for 19 yards (20-J.Reid; 28-V.Hargreaves). HOU-20-J.Reid was injured during the play.,J.Reid,HOU-20
2019_13_NO_ATL,ATL,NO,REG,13,NO,away,ATL,ATL,10,43797,587,587,2387,Half1,2,1,0.407638889,ATL 10,10,(9:47) 41-A.Kamara left guard to ATL 4 for 6 yards (37-Ri.Allen; 45-D.Jones). NO-10-T.Smith was injured during the play. His return is Probable. ATL-37-Ri.Allen was injured during the play. His return is Probable.,Ri.Allen,ATL-37
2019_13_NO_ATL,ATL,NO,REG,13,ATL,home,NO,ATL,75,43797,354,1254,1254,Half2,3,1,0.245833333,ATL 25,10,(5:54) 2-M.Ryan pass incomplete short middle to 18-C.Ridley. NO-23-M.Lattimore was injured during the play. His return is Probable.,M.Lattimore,NO-23
2019_13_NO_ATL,ATL,NO,REG,13,ATL,home,NO,ATL,75,43797,381,381,381,Half2,4,1,0.264583333,ATL 25,10,(6:21) (Shotgun) 2-M.Ryan pass short right to 87-J.Graham to ATL 27 for 2 yards (24-V.Bell). NO-22-C.Gardner-Johnson was injured during the play.,C.Gardner-Johnson,NO-22
2019_13_NO_ATL,ATL,NO,REG,13,ATL,home,NO,NO,36,43797,236,236,236,Half2,4,1,0.163888889,NO 36,10,"(3:56) (No Huddle, Shotgun) 2-M.Ryan pass deep right to 87-J.Graham to NO 13 for 23 yards (43-M.Williams). ATL-87-J.Graham was injured during the play.",J.Graham,ATL-87
2019_13_NYJ_CIN,CIN,NYJ,REG,13,CIN,home,NYJ,NYJ,45,43800,850,850,2650,Half1,2,1,0.590277778,NYJ 45,10,(14:10) (Shotgun) 14-A.Dalton pass short left to 28-J.Mixon to NYJ 36 for 9 yards (58-J.Burgess). NYJ-23-A.Maulet was injured during the play.,A.Maulet,NYJ-23
2019_13_NYJ_CIN,CIN,NYJ,REG,13,CIN,home,NYJ,NYJ,35,43800,740,1640,1640,Half2,3,1,0.513888889,NYJ 35,10,(12:20) (Shotgun) 14-A.Dalton pass incomplete short right to 17-S.Morgan (23-A.Maulet). NYJ-23-A.Maulet was injured during the play.,A.Maulet,NYJ-23
2019_13_NYJ_CIN,CIN,NYJ,REG,13,NYJ,away,CIN,NYJ,86,43800,217,217,217,Half2,4,2,0.150694444,NYJ 14,10,(3:37) (Shotgun) 14-S.Darnold pass short left to 11-Ro.Anderson to NYJ 26 for 12 yards (22-W.Jackson III). CIN-93-A.Brown was injured during the play.,A.Brown,CIN-93
2019_13_OAK_KC,KC,LV,REG,13,KC,home,LV,LV,39,43800,510,510,2310,Half1,2,1,0.354166667,LV 39,10,(8:30) 15-P.Mahomes pass short middle to 87-T.Kelce to OAK 28 for 11 yards (29-L.Joyner). OAK-29-L.Joyner was injured during the play.,L.Joyner,OAK-29
2019_13_OAK_KC,KC,LV,REG,13,KC,home,LV,LV,17,43800,500,1400,1400,Half2,3,1,0.347222222,LV 17,10,(8:20) 31-D.Williams left end to OAK 21 for -4 yards (90-J.Hankins). KC-31-D.Williams was injured during the play. His return is Questionable.,D.Williams,KC-31
2019_13_OAK_KC,KC,LV,REG,13,KC,home,LV,KC,55,43800,733,733,733,Half2,4,2,0.509027778,KC 45,4,(12:13) (Shotgun) 34-D.Thompson right tackle to KC 48 for 3 yards (90-J.Hankins). OAK-25-E.Harris was injured during the play.,E.Harris,OAK-25
2019_13_PHI_MIA,MIA,PHI,REG,13,MIA,home,PHI,MIA,75,43800,900,1800,3600,Half1,1,1,0.625,MIA 25,10,"(15:00) (Shotgun) 14-R.Fitzpatrick pass short middle intended for 11-D.Parker INTERCEPTED by 21-R.Darby at MIA 34. 21-R.Darby pushed ob at MIA 18 for 16 yards (77-J.Davis). PHI-54-K.Grugier-Hill was injured during the play. His return is Questionable.  The Replay Official reviewed the play for possible defensive pass interference, and the play was Upheld. The ruling on the field stands.",K.Grugier-Hill,PHI-54
2019_13_PHI_MIA,MIA,PHI,REG,13,MIA,home,PHI,MIA,75,43800,610,1510,3310,Half1,1,1,0.423611111,MIA 25,10,"(10:10) (Shotgun) 14-R.Fitzpatrick pass incomplete short middle to 88-M.Gesicki [93-T.Jernigan]. MIA-70-J.Davenport was injured during the play. His return is Questionable.  PENALTY on PHI-93-T.Jernigan, Roughing the Passer, 15 yards, enforced at MIA 25 - No Play. Penalty on PHI-75-V.Curry, Defensive Offside, declined.",J.Davenport,MIA-70
2019_13_PHI_MIA,MIA,PHI,REG,13,MIA,home,PHI,PHI,14,43800,500,500,2300,Half1,2,2,0.347222222,PHI 14,7,(8:20) (Shotgun) 14-R.Fitzpatrick pass incomplete short left to 27-K.Ballage (66-A.Rush). MIA-27-K.Ballage was injured during the play. His return is Questionable.,K.Ballage,MIA-27
2019_13_PHI_MIA,MIA,PHI,REG,13,MIA,home,PHI,PHI,1,43800,358,358,2158,Half1,2,1,0.248611111,PHI 1,1,(5:58) 61-J.Webb reported in as eligible.  14-R.Fitzpatrick sacked at PHI 4 for -3 yards (75-V.Curry). PHI-96-D.Barnett was injured during the play. His return is Questionable.,D.Barnett,PHI-96
2019_13_PHI_MIA,MIA,PHI,REG,13,MIA,home,PHI,PHI,43,43800,640,1540,1540,Half2,3,1,0.444444444,PHI 43,10,"(10:40) (No Huddle, Shotgun) 14-R.Fitzpatrick pass short right to 81-D.Smythe to PHI 37 for 6 yards (54-K.Grugier-Hill). PHI-53-N.Bradham was injured during the play. His return is Questionable.",N.Bradham,PHI-53
2019_13_SF_BAL,BAL,SF,REG,13,SF,away,BAL,SF,71,43800,820,1720,3520,Half1,1,3,0.569444444,SF 29,7,(13:40) (Shotgun) 10-J.Garoppolo pass short middle to 84-K.Bourne to BAL 41 for 30 yards (45-J.Ferguson). BAL-44-M.Humphrey was injured during the play.,M.Humphrey,BAL-44
2019_13_SF_BAL,BAL,SF,REG,13,SF,away,BAL,SF,75,43800,718,718,2518,Half1,2,1,0.498611111,SF 25,10,(11:58) 19-D.Samuel left end to SF 45 for 20 yards (44-M.Humphrey). BAL-48-P.Onwuasor was injured during the play.  End around play.,P.Onwuasor,BAL-48
2019_13_SF_BAL,BAL,SF,REG,13,BAL,home,SF,BAL,66,43800,863,1763,1763,Half2,3,2,0.599305556,BAL 34,1,(14:23) (Shotgun) 21-M.Ingram II right guard to BAL 44 for 10 yards (29-J.Tartt). SF-29-J.Tartt was injured during the play.,J.Tartt,SF-29
2019_13_SF_BAL,BAL,SF,REG,13,SF,away,BAL,SF,76,43800,686,1586,1586,Half2,3,2,0.476388889,SF 24,6,(11:26) 31-R.Mostert right tackle to SF 42 for 18 yards (29-E.Thomas III). BAL-48-P.Onwuasor was injured during the play.,P.Onwuasor,BAL-48
2019_13_SF_BAL,BAL,SF,REG,13,BAL,home,SF,BAL,62,43800,159,1059,1059,Half2,3,1,0.110416667,BAL 38,10,(2:39) (Shotgun) 21-M.Ingram II left tackle to BAL 39 for 1 yard (91-A.Armstead). SF-93-D.Jones was injured during the play.,D.Jones,SF-93
2019_13_SF_BAL,BAL,SF,REG,13,BAL,home,SF,BAL,56,43800,313,313,313,Half2,4,3,0.217361111,BAL 44,1,(5:13) 74-J.Hurst reported in as eligible.  35-G.Edwards right guard to BAL 44 for no gain (54-F.Warner). SF-25-R.Sherman was injured during the play.,R.Sherman,SF-25
2019_13_TB_JAX,JAX,TB,REG,13,TB,away,JAX,TB,72,43800,212,1112,1112,Half2,3,1,0.147222222,TB 28,20,(3:32) (Shotgun) 3-J.Winston pass short right to 12-C.Godwin to TB 32 for 4 yards (95-A.Jones; 26-J.Wilson). JAX-25-D.Hayden was injured during the play. His return is Questionable.,D.Hayden,JAX-25
2019_13_TEN_IND,IND,TEN,REG,13,IND,home,TEN,TEN,30,43800,850,1750,3550,Half1,1,2,0.590277778,TEN 30,1,"(14:10) (Shotgun) 33-J.Williams right end to TEN 28 for 2 yards (98-J.Simmons, 99-J.Casey). IND-80-C.Rogers was injured during the play. His return is Questionable.",C.Rogers,IND-80
2019_13_TEN_IND,IND,TEN,REG,13,IND,home,TEN,TEN,41,43800,191,1091,2891,Half1,1,1,0.132638889,TEN 41,10,"(3:11) 33-J.Williams right end to TEN 39 for 2 yards (25-A.Jackson, 90-D.Jones). TEN-25-A.Jackson was injured during the play. He is Out.",A.Jackson,TEN-25
2019_13_TEN_IND,IND,TEN,REG,13,IND,home,TEN,TEN,33,43800,88,988,2788,Half1,1,2,0.061111111,TEN 33,10,"(1:28) (Shotgun) 33-J.Williams right end to TEN 35 for -2 yards (94-A.Johnson, 58-H.Landry). TEN-55-J.Brown was injured during the play.",J.Brown,TEN-55
2019_13_TEN_IND,IND,TEN,REG,13,TEN,away,IND,IND,14,43800,340,1240,1240,Half2,3,1,0.236111111,IND 14,10,"(5:40) 22-D.Henry left end to IND 15 for -1 yards (23-K.Moore II, 37-K.Willis). TEN-77-T.Lewan was injured during the play. IND-23-K.Moore II was injured during the play. His return is Questionable.",T.Lewan,TEN-77
2019_13_TEN_IND,IND,TEN,REG,13,IND,home,TEN,TEN,35,43800,302,302,302,Half2,4,NA,0.209722222,TEN 35,0,3-R.Santoso kicks 54 yards from TEN 35 to IND 11. 20-J.Wilkins to IND 26 for 15 yards (41-K.Blasingame). TEN-41-K.Blasingame was injured during the play.,K.Blasingame,TEN-41
2019_13_WAS_CAR,CAR,WAS,REG,13,WAS,away,CAR,WAS,75,43800,532,532,2332,Half1,2,3,0.369444444,WAS 25,15,(8:52) (Shotgun) 7-D.Haskins pass incomplete deep middle to 87-J.Sprinkle (59-L.Kuechly). CAR-53-B.Burns was injured during the play.,B.Burns,CAR-53
2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,home,BAL,BAL,35,43807,296,1196,2996,Half1,1,NA,0.205555556,BAL 35,0,"9-J.Tucker kicks 70 yards from BAL 35 to BUF -5. 18-A.Roberts to BUF 17 for 22 yards (49-C.Board). BAL-49-C.Board was injured during the play.  C.Board walks off, directly to tunnel.",C.Board,BAL-49
2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,home,BAL,BAL,42,43807,57,57,1857,Half1,2,3,0.039583333,BAL 42,3,"(:57) (No Huddle, Shotgun) 17-J.Allen pass short right to 10-C.Beasley pushed ob at BAL 36 for 6 yards (24-M.Peters). BAL-36-C.Clark was injured during the play.  Caught near sideline at BAL 37. Injury inside 2-minute warning; charged time out.",C.Clark,BAL-36
2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,home,BAL,BAL,44,43807,125,125,125,Half2,4,4,0.086805556,BAL 44,16,"(2:05) (No Huddle, Shotgun) 17-J.Allen pass incomplete deep middle to 10-C.Beasley [98-B.Williams]. BAL-53-J.Ward was injured during the play.  Overthrown, receiver at BAL 18. J.Ward walks off. PENALTY on BAL-44-M.Humphrey, Defensive Pass Interference, 26 yards, enforced at BAL 44 - No Play.",J.Ward,BAL-53
2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,home,CAR,CAR,45,43807,404,1304,3104,Half1,1,1,0.280555556,CAR 45,10,"(6:44) 23-B.Hill right guard to CAR 35 for 10 yards (25-E.Reid, 97-M.Addison). CAR-97-M.Addison was injured during the play. His return is Probable.",M.Addison,CAR-97
2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,away,ATL,CAR,87,43807,147,147,1947,Half1,2,2,0.102083333,CAR 13,10,(2:27) (Shotgun) 7-K.Allen pass short right to 22-C.McCaffrey to CAR 23 for 10 yards (59-D.Campbell) [95-J.Crawford]. ATL-21-D.Trufant was injured during the play. He is Out.,D.Trufant,ATL-21
2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,away,ATL,CAR,74,43807,628,1528,1528,Half2,3,2,0.436111111,CAR 26,5,(10:28) 22-C.McCaffrey right end to CAR 30 for 4 yards (98-T.McKinley; 54-F.Oluokun). ATL-98-T.McKinley was injured during the play. His return is Probable.,T.McKinley,ATL-98
2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,home,CAR,CAR,30,43807,334,334,334,Half2,4,2,0.231944444,CAR 30,14,(5:34) 23-B.Hill right end to CAR 3 for 27 yards (54-S.Thompson). CAR-77-K.Love was injured during the play.,K.Love,CAR-77
2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,away,ATL,ATL,49,43807,251,251,251,Half2,4,1,0.174305556,ATL 49,10,"(4:11) (No Huddle, Shotgun) 7-K.Allen pass short middle to 80-I.Thomas to ATL 41 for 8 yards (36-K.Ishmael; 54-F.Oluokun). ATL-26-I.Oliver was injured during the play.",I.Oliver,ATL-26
2019_14_CIN_CLE,CLE,CIN,REG,14,CLE,home,CIN,CLE,51,43807,254,254,2054,Half1,2,2,0.176388889,CLE 49,15,"(4:14) (Shotgun) 6-B.Mayfield pass deep left to 13-O.Beckham to CIN 17 for 34 yards (22-W.Jackson III). CIN-91-J.Tupou was injured during the play.  Cincinnati challenged the pass completion ruling, and the play was REVERSED. (Shotgun) 6-B.Mayfield pass incomplete deep left to 13-O.Beckham. CIN-91-J.Tupou was injured during the play.",J.Tupou,CIN-91
2019_14_CIN_CLE,CLE,CIN,REG,14,CIN,away,CLE,CIN,56,43807,533,1433,1433,Half2,3,2,0.370138889,CIN 44,6,(8:53) 14-A.Dalton pass short right to 19-A.Tate to CLE 40 for 16 yards (29-S.Redwine). CIN-19-A.Tate was injured during the play. His return is Questionable.,A.Tate,CIN-19
2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,CHI,2,43804,367,1267,3067,Half1,1,2,0.254861111,CHI 2,2,"(6:07) (Shotgun) 21-E.Elliott left guard for 2 yards, TOUCHDOWN. CHI-58-R.Smith was injured during the play. He is Out.",R.Smith,CHI-58
2019_14_DAL_CHI,CHI,DAL,REG,14,CHI,home,DAL,DAL,8,43804,18,18,1818,Half1,2,2,0.0125,DAL 8,8,(:18) (Shotgun) 10-M.Trubisky pass incomplete short middle to 83-J.Wims (54-J.Smith). CHI-83-J.Wims was injured during the play. His return is Questionable.,J.Wims,CHI-83
2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,DAL,58,43804,412,412,412,Half2,4,1,0.286111111,DAL 42,10,(6:52) (Shotgun) 4-D.Prescott pass short middle to 89-B.Jarwin to 50 for 8 yards (44-N.Kwiatkoski; 24-B.Skrine). CHI-95-R.Robertson-Harris was injured during the play.,R.Robertson-Harris,CHI-95
2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,CHI,37,43804,324,324,324,Half2,4,3,0.225,CHI 37,2,(5:24) (Shotgun) 4-D.Prescott pass short middle to 19-A.Cooper to CHI 28 for 9 yards (22-K.Toliver). CHI-99-A.Lynch was injured during the play.,A.Lynch,CHI-99
2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,CHI,48,43804,27,27,27,Half2,4,1,0.01875,CHI 48,10,(:27) (Shotgun) 4-D.Prescott pass incomplete deep left to 11-C.Wilson (26-D.Bush). DAL-11-C.Wilson was injured during the play.,C.Wilson,DAL-11
2019_14_DEN_HOU,HOU,DEN,REG,14,HOU,home,DEN,DEN,41,43807,639,1539,3339,Half1,1,3,0.44375,DEN 41,10,(10:39) (Shotgun) 4-D.Watson pass incomplete short right. DEN-93-D.Jones was injured during the play. He is Out.,D.Jones,DEN-93
2019_14_DEN_HOU,HOU,DEN,REG,14,DEN,away,HOU,HOU,48,43807,409,1309,1309,Half2,3,1,0.284027778,HOU 48,10,"(6:49) (Shotgun) 28-R.Freeman right end to HOU 47 for 1 yard (22-G.Conley, 57-B.Scarlett). HOU-57-B.Scarlett was injured during the play.",B.Scarlett,HOU-57
2019_14_DEN_HOU,HOU,DEN,REG,14,DEN,away,HOU,DEN,85,43807,790,790,790,Half2,4,1,0.548611111,DEN 15,20,"(13:10) 30-P.Lindsay up the middle to DEN 21 for 6 yards (41-Z.Cunningham). DEN-87-N.Fant was injured during the play. His return is Questionable.  PENALTY on DEN-17-D.Hamilton, Offensive Holding, 10 yards, enforced at DEN 19.",N.Fant,DEN-87
2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,56,43807,496,1396,3196,Half1,1,2,0.344444444,MIN 44,8,"(8:16) 8-K.Cousins pass incomplete short right to 81-O.Johnson. DET-23-D.Slay was injured during the play.  PENALTY on DET-23-D.Slay, Defensive Holding, 5 yards, enforced at MIN 44 - No Play.",D.Slay,DET-23
2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,51,43807,490,1390,3190,Half1,1,1,0.340277778,MIN 49,10,(8:10) 33-D.Cook right tackle to DET 46 for 5 yards (91-A.Robinson). DET-40-J.Davis was injured during the play.,J.Davis,DET-40
2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,DET,47,43807,483,483,2283,Half1,2,2,0.335416667,DET 47,8,(8:03) 8-K.Cousins pass short left to 25-A.Mattison to DET 38 for 9 yards (91-A.Robinson). DET-91-A.Robinson was injured during the play.,A.Robinson,DET-91
2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,65,43807,862,1762,1762,Half2,3,2,0.598611111,MIN 35,5,(14:22) 33-D.Cook left end to MIN 35 for no gain (32-T.Wilson; 90-T.Flowers). DET-32-T.Wilson was injured during the play.,T.Wilson,DET-32
2019_14_DET_MIN,MIN,DET,REG,14,DET,away,MIN,DET,57,43807,273,1173,1173,Half2,3,1,0.189583333,DET 43,10,(4:33) 10-D.Blough pass deep middle intended for 19-K.Golladay INTERCEPTED by 22-H.Smith [97-E.Griffen] at MIN 36. 22-H.Smith to MIN 36 for no gain (19-K.Golladay). MIN-29-X.Rhodes was injured during the play.,X.Rhodes,MIN-29
2019_14_DET_MIN,MIN,DET,REG,14,DET,away,MIN,DET,60,43807,762,762,762,Half2,4,2,0.529166667,DET 40,8,(12:42) 43-B.Scarbrough left guard to DET 42 for 2 yards (54-E.Kendricks). DET-43-B.Scarbrough was injured during the play.,B.Scarbrough,DET-43
2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,92,43807,602,602,602,Half2,4,1,0.418055556,MIN 8,10,(10:02) 8-K.Cousins pass short middle to 83-T.Conklin to MIN 13 for 5 yards (51-J.Tavai; 21-T.Walker) [32-T.Wilson]. DET-21-T.Walker was injured during the play.,T.Walker,DET-21
2019_14_IND_TB,TB,IND,REG,14,TB,home,IND,IND,35,43807,765,1665,3465,Half1,1,NA,0.53125,IND 35,0,8-R.Sanchez kicks 61 yards from IND 35 to TB 4. 44-D.Ogunbowale to TB 30 for 26 yards (39-M.Tell III). TB-17-J.Watson was injured during the play. His return is Questionable.,J.Watson,TB-17
2019_14_IND_TB,TB,IND,REG,14,TB,home,IND,TB,61,43807,75,975,2775,Half1,1,1,0.052083333,TB 39,10,"(1:15) 3-J.Winston pass deep right to 13-M.Evans for 61 yards, TOUCHDOWN. TB-13-M.Evans was injured during the play. His return is Questionable.",M.Evans,TB-13
2019_14_IND_TB,TB,IND,REG,14,TB,home,IND,TB,57,43807,424,424,2224,Half1,2,1,0.294444444,TB 43,10,(7:04) 25-P.Barber up the middle to TB 46 for 3 yards (99-J.Houston). TB-76-D.Smith was injured during the play. His return is Questionable.,D.Smith,TB-76
2019_14_IND_TB,TB,IND,REG,14,IND,away,TB,TB,21,43807,645,645,645,Half2,4,3,0.447916667,TB 21,6,"(10:45) (Shotgun) 7-J.Brissett pass short right to 21-N.Hines to TB 16 for 5 yards (45-D.White). FUMBLES (45-D.White), RECOVERED by TB-34-M.Edwards at TB 14. 34-M.Edwards to TB 13 for -1 yards (21-N.Hines). TB-33-C.Davis was injured during the play. His return is Questionable.",C.Davis,TB-33
2019_14_IND_TB,TB,IND,REG,14,TB,home,IND,IND,24,43807,333,333,333,Half2,4,2,0.23125,IND 24,10,(5:33) (Shotgun) 3-J.Winston pass short left to 27-R.Jones to IND 15 for 9 yards (34-R.Ya-Sin). IND-34-R.Ya-Sin was injured during the play. His return is Questionable.,R.Ya-Sin,IND-34
2019_14_KC_NE,NE,KC,REG,14,KC,away,NE,NE,48,43807,271,271,2071,Half1,2,2,0.188194444,NE 48,4,(4:31) 39-S.Ware right end pushed ob at 50 for -2 yards (58-J.Collins). NE-23-P.Chung was injured during the play.,P.Chung,NE-23
2019_14_LAC_JAX,JAX,LAC,REG,14,JAX,home,LAC,LAC,43,43807,367,367,367,Half2,4,3,0.254861111,LAC 43,10,(6:07) (Shotgun) 15-G.Minshew II pass short right to 17-D.Chark Jr. to LAC 36 for 7 yards (27-J.Watkins). JAX-17-D.Chark Jr. was injured during the play. His return is Questionable.,D.Chark Jr.,JAX-17
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,away,NYJ,NYJ,47,43807,781,781,781,Half2,4,1,0.542361111,NYJ 47,10,(13:01) 42-P.Laird up the middle pushed ob at NYJ 33 for 14 yards (27-D.Roberts). NYJ-35-K.Brown was injured during the play.,K.Brown,NYJ-35
2019_14_MIA_NYJ,NYJ,MIA,REG,14,NYJ,home,MIA,MIA,38,43807,82,82,82,Half2,4,1,0.056944444,MIA 38,10,(1:22) (Shotgun) 14-S.Darnold pass incomplete short left to 82-J.Crowder. NYJ-29-B.Powell was injured during the play.,B.Powell,NYJ-29
2019_14_NYG_PHI,PHI,NYG,REG,14,PHI,home,NYG,PHI,67,43808,245,245,2045,Half1,2,3,0.170138889,PHI 33,5,(4:05) (Shotgun) 11-C.Wentz pass incomplete short middle to 88-D.Goedert (97-D.Lawrence II) [94-D.Tomlinson]. PHI-65-L.Johnson was injured during the play. His return is Questionable.,L.Johnson,PHI-65
2019_14_NYG_PHI,PHI,NYG,REG,14,NYG,away,PHI,NYG,64,43808,59,959,959,Half2,3,1,0.040972222,NYG 36,10,(:59) 26-S.Barkley up the middle to NYG 40 for 4 yards (31-J.Mills). PHI-31-J.Mills was injured during the play. His return is Questionable.,J.Mills,PHI-31
2019_14_NYG_PHI,PHI,NYG,REG,14,NYG,away,PHI,NYG,63,43808,595,595,595,Half2,4,1,0.413194444,NYG 37,10,(9:55) 10-E.Manning sacked at NYG 26 for -11 yards (75-V.Curry). NYG-70-K.Zeitler was injured during the play.,K.Zeitler,NYG-70
2019_14_NYG_PHI,PHI,NYG,REG,14,NYG,away,PHI,NYG,68,43808,99,99,99,Half2,4,2,0.06875,NYG 32,3,(1:39) (Shotgun) 10-E.Manning pass incomplete short left to 86-D.Slayton [94-J.Sweat]. PHI-32-R.Douglas was injured during the play.,R.Douglas,PHI-32
